datetime [CET],snow height [cm],air temperature [°C],relative humidity [%]
2014-10-16 15:20:00,-1.9,6.7,74.7
2014-10-16 15:30:00,-1.8,6.5,79.9
2014-10-16 15:40:00,-1.8,6.4,83.7
2014-10-16 15:50:00,-1.8,6.4,82.4
2014-10-16 16:00:00,-1.6,6.3,84.0
2014-10-16 16:10:00,-1.6,6.6,89.9
2014-10-16 16:20:00,-2.0,6.3,87.6
2014-10-16 16:30:00,-1.9,6.4,88.3
2014-10-16 16:40:00,-1.4,6.1,89.7
2014-10-16 16:50:00,-1.6,6.0,90.7
2014-10-16 17:00:00,-2.0,6.0,95.1
2014-10-16 17:10:00,-2.1,5.7,95.3
2014-10-16 17:20:00,-1.9,5.5,93.7
2014-10-16 17:30:00,-2.1,5.6,89.5
2014-10-16 17:40:00,-1.9,5.6,88.9
2014-10-16 17:50:00,-1.8,5.5,88.3
2014-10-16 18:00:00,-1.8,5.5,89.4
2014-10-16 18:10:00,-1.7000000000000002,5.4,90.6
2014-10-16 18:20:00,-1.8,5.3,92.6
2014-10-16 18:30:00,-1.9,5.2,94.3
2014-10-16 18:40:00,-2.0,5.1,95.2
2014-10-16 18:50:00,-2.1,5.1,95.3
2014-10-16 19:00:00,-2.1,5.0,95.3
2014-10-16 19:10:00,-2.1,5.0,95.3
2014-10-16 19:20:00,-2.1,4.8,95.3
2014-10-16 19:30:00,-2.2,4.8,95.3
2014-10-16 19:40:00,-2.2,4.8,95.3
2014-10-16 19:50:00,-2.1,4.9,95.3
2014-10-16 20:00:00,-2.0,4.9,95.3
2014-10-16 20:10:00,-2.0,4.9,95.3
2014-10-16 20:20:00,-2.1,4.9,95.3
2014-10-16 20:30:00,-2.0,4.9,95.3
2014-10-16 20:40:00,-2.1,5.0,95.3
2014-10-16 20:50:00,-2.2,4.8,95.3
2014-10-16 21:00:00,-2.0,4.9,95.3
2014-10-16 21:10:00,-1.9,4.9,95.3
2014-10-16 21:20:00,-2.0,4.9,95.3
2014-10-16 21:30:00,-2.1,4.8,95.3
2014-10-16 21:40:00,-2.0,4.6,95.3
2014-10-16 21:50:00,-2.0,4.6,95.3
2014-10-16 22:00:00,-2.0,4.6,95.3
2014-10-16 22:10:00,-2.1,4.5,95.3
2014-10-16 22:20:00,-2.0,4.6,95.3
2014-10-16 22:30:00,-2.0,4.5,95.3
2014-10-16 22:40:00,-2.1,4.6,95.3
2014-10-16 22:50:00,-2.0,4.7,95.3
2014-10-16 23:00:00,-2.0,4.5,95.3
2014-10-16 23:10:00,-2.0,4.4,95.3
2014-10-16 23:20:00,-1.9,4.3,95.3
2014-10-16 23:30:00,-2.2,4.3,95.3
2014-10-16 23:40:00,-3.3,4.3,95.3
2014-10-16 23:50:00,-1.9,4.3,95.3
2014-10-17 00:00:00,-2.0,4.4,95.3
2014-10-17 00:10:00,-2.0,4.4,95.3
2014-10-17 00:20:00,-1.9,4.4,95.3
2014-10-17 00:30:00,-1.9,4.4,95.3
2014-10-17 00:40:00,-2.0,4.4,95.3
2014-10-17 00:50:00,-2.0,4.5,95.3
2014-10-17 01:00:00,-2.0,4.5,95.3
2014-10-17 01:10:00,-1.8,4.5,95.3
2014-10-17 01:20:00,-1.8,4.5,95.3
2014-10-17 01:30:00,-2.0,4.5,95.3
2014-10-17 01:40:00,-2.1,4.4,95.3
2014-10-17 01:50:00,-1.9,4.4,95.3
2014-10-17 02:00:00,-1.7000000000000002,4.4,95.3
2014-10-17 02:10:00,-1.6,4.5,95.3
2014-10-17 02:20:00,-1.7000000000000002,4.5,95.3
2014-10-17 02:30:00,-1.7000000000000002,4.5,95.3
2014-10-17 02:40:00,-1.6,4.6,95.3
2014-10-17 02:50:00,-1.7000000000000002,4.5,95.3
2014-10-17 03:00:00,-2.0,4.5,95.3
2014-10-17 03:10:00,-2.0,4.5,95.3
2014-10-17 03:20:00,-1.8,4.5,95.3
2014-10-17 03:30:00,-1.7000000000000002,4.5,95.3
2014-10-17 03:40:00,-1.7000000000000002,4.5,95.3
2014-10-17 03:50:00,-1.7000000000000002,4.5,95.3
2014-10-17 04:00:00,-1.7000000000000002,4.6,95.3
2014-10-17 04:10:00,-1.7000000000000002,4.8,95.3
2014-10-17 04:20:00,-1.9,4.9,95.3
2014-10-17 04:30:00,-2.0,5.0,95.3
2014-10-17 04:40:00,-2.1,4.9,95.3
2014-10-17 04:50:00,-2.0,5.1,95.3
2014-10-17 05:00:00,-2.1,5.2,95.3
2014-10-17 05:10:00,-2.0,5.4,95.3
2014-10-17 05:20:00,-2.3,5.3,95.3
2014-10-17 05:30:00,-1.9,5.0,95.3
2014-10-17 05:40:00,-2.1,4.8,95.3
2014-10-17 05:50:00,-2.1,5.0,95.3
2014-10-17 06:00:00,-2.0,5.2,95.3
2014-10-17 06:10:00,-2.1,5.1,95.3
2014-10-17 06:20:00,-2.1,5.1,95.3
2014-10-17 06:30:00,-2.1,5.3,95.3
2014-10-17 06:40:00,-1.9,5.3,95.3
2014-10-17 06:50:00,-1.7000000000000002,5.7,94.4
2014-10-17 07:00:00,-1.7000000000000002,5.3,95.2
2014-10-17 07:10:00,-1.8,5.2,95.3
2014-10-17 07:20:00,-1.7000000000000002,5.7,94.7
2014-10-17 07:30:00,-1.6,5.4,95.3
2014-10-17 07:40:00,-1.8,5.6,95.3
2014-10-17 07:50:00,-1.7000000000000002,5.4,95.3
2014-10-17 08:00:00,-1.8,5.7,95.3
2014-10-17 08:10:00,-1.7000000000000002,5.9,93.9
2014-10-17 08:20:00,-1.6,6.4,89.2
2014-10-17 08:30:00,-1.6,6.5,89.2
2014-10-17 08:40:00,-1.7000000000000002,6.5,88.0
2014-10-17 08:50:00,-1.8,6.0,93.7
2014-10-17 09:00:00,-2.3,6.4,91.3
2014-10-17 09:10:00,-2.4,6.2,95.0
2014-10-17 09:20:00,-2.2,6.5,94.7
2014-10-17 09:30:00,-1.9,6.8,91.4
2014-10-17 09:40:00,-1.5,7.0,89.5
2014-10-17 09:50:00,-1.5,6.8,92.4
2014-10-17 10:00:00,-1.6,7.3,87.5
2014-10-17 10:10:00,-1.4,6.6,93.0
2014-10-17 10:20:00,-1.6,6.0,95.4
2014-10-17 10:30:00,-1.4,6.3,92.7
2014-10-17 10:40:00,-1.6,6.2,95.3
2014-10-17 10:50:00,-1.6,6.8,90.0
2014-10-17 11:00:00,-1.2,7.6,81.0
2014-10-17 11:10:00,-1.2,7.3,85.4
2014-10-17 11:20:00,-1.3,7.3,84.0
2014-10-17 11:30:00,-1.1,7.4,83.1
2014-10-17 11:40:00,-1.0,7.9,83.8
2014-10-17 11:50:00,-1.1,7.6,84.8
2014-10-17 12:00:00,-1.3,7.7,84.7
2014-10-17 12:10:00,-0.9,8.2,82.1
2014-10-17 12:20:00,-0.9,8.5,80.1
2014-10-17 12:30:00,-1.1,8.5,81.0
2014-10-17 12:40:00,-1.2,8.6,82.2
2014-10-17 12:50:00,-1.4,8.8,76.6
2014-10-17 13:00:00,-1.7000000000000002,8.9,71.5
2014-10-17 13:10:00,-1.4,9.0,72.3
2014-10-17 13:20:00,-1.4,9.0,72.0
2014-10-17 13:30:00,-1.4,9.1,71.9
2014-10-17 13:40:00,-1.1,9.3,70.8
2014-10-17 13:50:00,-1.2,9.3,70.3
2014-10-17 14:00:00,-1.3,9.5,71.4
2014-10-17 14:10:00,-1.0,9.8,68.5
2014-10-17 14:20:00,-1.2,9.5,69.5
2014-10-17 14:30:00,-1.4,9.6,66.8
2014-10-17 14:40:00,-1.1,9.5,71.8
2014-10-17 14:50:00,-1.1,9.4,71.8
2014-10-17 15:00:00,-1.5,9.0,73.6
2014-10-17 15:10:00,-1.7000000000000002,8.7,68.0
2014-10-17 15:20:00,-1.8,8.2,66.1
2014-10-17 15:30:00,-1.8,8.0,66.4
2014-10-17 15:40:00,-1.6,7.9,67.2
2014-10-17 15:50:00,-1.6,7.9,68.2
2014-10-17 16:00:00,-0.2,7.6,71.3
2014-10-17 16:10:00,1.1,7.3,69.3
2014-10-17 16:20:00,2.2,7.3,69.1
2014-10-17 16:30:00,1.7000000000000002,7.3,67.9
2014-10-17 16:40:00,0.7000000000000001,7.2,70.2
2014-10-17 16:50:00,-0.2,7.5,70.0
2014-10-17 17:00:00,-1.1,8.4,65.3
2014-10-17 17:10:00,-1.9,7.5,68.7
2014-10-17 17:20:00,-2.8,7.3,69.5
2014-10-17 17:30:00,-2.5,7.3,70.3
2014-10-17 17:40:00,-2.1,7.2,68.2
2014-10-17 17:50:00,-2.3,7.6,66.4
2014-10-17 18:00:00,-3.2,7.8,65.6
2014-10-17 18:10:00,-3.5,7.2,65.0
2014-10-17 18:20:00,-2.7,6.8,68.8
2014-10-17 18:30:00,-2.5,6.7,69.9
2014-10-17 18:40:00,-2.3,6.5,70.4
2014-10-17 18:50:00,-2.2,6.5,73.9
2014-10-17 19:00:00,-1.8,6.5,76.0
2014-10-17 19:10:00,-1.9,6.4,76.9
2014-10-17 19:20:00,-2.0,6.2,77.7
2014-10-17 19:30:00,-1.9,6.5,74.2
2014-10-17 19:40:00,-1.9,6.8,75.2
2014-10-17 19:50:00,-2.1,6.7,78.7
2014-10-17 20:00:00,-2.1,6.6,81.6
2014-10-17 20:10:00,-2.1,6.4,85.4
2014-10-17 20:20:00,-2.0,6.2,86.3
2014-10-17 20:30:00,-2.0,5.9,87.0
2014-10-17 20:40:00,-2.0,5.9,87.4
2014-10-17 20:50:00,-1.9,5.7,87.5
2014-10-17 21:00:00,-1.9,5.7,81.3
2014-10-17 21:10:00,-1.9,5.9,78.4
2014-10-17 21:20:00,-1.9,6.0,71.6
2014-10-17 21:30:00,-2.0,5.9,68.7
2014-10-17 21:40:00,-2.0,5.7,70.3
2014-10-17 21:50:00,-2.0,5.6,71.0
2014-10-17 22:00:00,-2.0,5.9,65.2
2014-10-17 22:10:00,-1.9,6.0,63.5
2014-10-17 22:20:00,-2.0,6.1,57.9
2014-10-17 22:30:00,-2.2,6.0,56.0
2014-10-17 22:40:00,-2.1,6.1,54.7
2014-10-17 22:50:00,-1.9,6.2,53.8
2014-10-17 23:00:00,-2.0,6.3,53.5
2014-10-17 23:10:00,-2.2,6.1,55.2
2014-10-17 23:20:00,-2.2,5.7,56.7
2014-10-17 23:30:00,-2.2,5.5,59.9
2014-10-17 23:40:00,-2.0,5.5,59.3
2014-10-17 23:50:00,-1.8,5.5,59.3
2014-10-18 00:00:00,-2.2,5.2,60.9
2014-10-18 00:10:00,-2.4,5.0,61.5
2014-10-18 00:20:00,-1.9,5.5,61.2
2014-10-18 00:30:00,-1.8,5.9,59.3
2014-10-18 00:40:00,-2.1,6.0,57.2
2014-10-18 00:50:00,-2.0,5.7,59.2
2014-10-18 01:00:00,-2.1,5.7,57.9
2014-10-18 01:10:00,-1.8,6.1,52.5
2014-10-18 01:20:00,-1.7000000000000002,6.4,48.7
2014-10-18 01:30:00,-2.0,6.7,45.7
2014-10-18 01:40:00,-2.2,6.8,43.9
2014-10-18 01:50:00,-2.3,6.7,42.7
2014-10-18 02:00:00,-2.2,6.8,41.4
2014-10-18 02:10:00,-2.1,6.6,41.8
2014-10-18 02:20:00,-1.8,6.8,39.8
2014-10-18 02:30:00,-1.7000000000000002,6.8,40.0
2014-10-18 02:40:00,-1.8,6.8,40.8
2014-10-18 02:50:00,-1.7000000000000002,6.7,41.8
2014-10-18 03:00:00,-1.9,6.6,43.1
2014-10-18 03:10:00,-2.0,6.3,44.7
2014-10-18 03:20:00,-1.8,6.4,45.3
2014-10-18 03:30:00,-1.9,6.5,44.7
2014-10-18 03:40:00,-2.0,6.5,43.5
2014-10-18 03:50:00,-2.1,6.4,44.4
2014-10-18 04:00:00,-2.0,5.9,46.1
2014-10-18 04:10:00,-2.1,5.8,46.1
2014-10-18 04:20:00,-2.4,5.7,46.7
2014-10-18 04:30:00,-2.6,5.9,44.8
2014-10-18 04:40:00,-2.6,5.7,43.1
2014-10-18 04:50:00,-2.3,6.1,42.4
2014-10-18 05:00:00,-2.2,6.4,39.4
2014-10-18 05:10:00,-2.2,6.5,38.6
2014-10-18 05:20:00,-2.6,6.3,38.6
2014-10-18 05:30:00,-2.6,6.1,40.4
2014-10-18 05:40:00,-2.4,6.1,39.7
2014-10-18 05:50:00,-2.2,6.2,39.0
2014-10-18 06:00:00,-2.1,6.0,38.8
2014-10-18 06:10:00,-2.2,6.1,36.3
2014-10-18 06:20:00,-2.1,6.4,35.0
2014-10-18 06:30:00,-2.0,6.6,32.9
2014-10-18 06:40:00,-2.2,6.8,31.1
2014-10-18 06:50:00,-2.2,6.8,30.3
2014-10-18 07:00:00,-2.3,6.6,32.8
2014-10-18 07:10:00,-1.9,6.8,32.0
2014-10-18 07:20:00,-1.8,6.7,30.5
2014-10-18 07:30:00,-2.2,6.3,32.9
2014-10-18 07:40:00,-2.0,6.2,32.6
2014-10-18 07:50:00,-1.6,6.3,32.2
2014-10-18 08:00:00,-2.0,7.0,27.2
2014-10-18 08:10:00,-2.2,6.9,28.2
2014-10-18 08:20:00,-2.0,7.9,22.1
2014-10-18 08:30:00,-1.9,8.0,23.4
2014-10-18 08:40:00,-2.1,7.6,26.9
2014-10-18 08:50:00,-2.1,8.1,24.8
2014-10-18 09:00:00,-1.8,8.3,23.3
2014-10-18 09:10:00,-2.0,8.2,26.1
2014-10-18 09:20:00,-2.3,8.2,27.0
2014-10-18 09:30:00,-2.8,8.6,24.1
2014-10-18 09:40:00,-2.9,8.9,21.3
2014-10-18 09:50:00,-2.9,9.1,20.1
2014-10-18 10:00:00,-3.0,9.2,20.6
2014-10-18 10:10:00,-3.1,9.6,21.1
2014-10-18 10:20:00,-3.3,9.9,20.8
2014-10-18 10:30:00,-3.1,10.0,21.3
2014-10-18 10:40:00,-3.1,10.0,25.3
2014-10-18 10:50:00,-3.2,10.0,26.0
2014-10-18 11:00:00,-3.2,10.0,23.1
2014-10-18 11:10:00,-2.9,10.4,20.1
2014-10-18 11:20:00,-2.7,10.6,23.9
2014-10-18 11:30:00,-2.7,10.8,17.5
2014-10-18 11:40:00,-2.7,11.0,17.0
2014-10-18 11:50:00,-2.7,11.1,17.6
2014-10-18 12:00:00,-2.9,11.1,18.1
2014-10-18 12:10:00,-2.6,11.1,17.1
2014-10-18 12:20:00,-2.4,11.0,15.4
2014-10-18 12:30:00,-2.4,11.0,15.5
2014-10-18 12:40:00,-2.3,11.2,15.6
2014-10-18 12:50:00,-2.6,11.3,16.5
2014-10-18 13:00:00,-2.6,11.3,16.3
2014-10-18 13:10:00,-2.4,11.4,14.4
2014-10-18 13:20:00,-2.2,11.6,14.7
2014-10-18 13:30:00,-2.4,11.8,15.7
2014-10-18 13:40:00,-2.6,11.7,16.1
2014-10-18 13:50:00,-2.7,11.6,17.2
2014-10-18 14:00:00,-2.7,11.7,17.0
2014-10-18 14:10:00,-3.1,12.0,17.2
2014-10-18 14:20:00,-3.3,12.0,18.9
2014-10-18 14:30:00,-3.1,11.9,20.5
2014-10-18 14:40:00,-2.7,12.1,20.1
2014-10-18 14:50:00,-2.5,12.3,18.2
2014-10-18 15:00:00,-2.3,12.0,18.8
2014-10-18 15:10:00,-2.2,11.8,20.5
2014-10-18 15:20:00,-2.1,11.9,21.0
2014-10-18 15:30:00,-2.1,11.9,21.3
2014-10-18 15:40:00,-1.9,12.3,20.2
2014-10-18 15:50:00,-1.9,12.3,20.6
2014-10-18 16:00:00,-2.2,12.1,21.6
2014-10-18 16:10:00,-2.8,12.0,29.9
2014-10-18 16:20:00,-3.1,11.8,32.2
2014-10-18 16:30:00,-3.1,11.8,33.1
2014-10-18 16:40:00,-3.0,11.7,35.5
2014-10-18 16:50:00,-3.0,11.5,38.7
2014-10-18 17:00:00,-3.0,11.2,40.0
2014-10-18 17:10:00,-2.7,10.9,49.4
2014-10-18 17:20:00,-2.6,10.5,55.5
2014-10-18 17:30:00,-2.9,10.0,61.7
2014-10-18 17:40:00,-3.2,9.6,65.1
2014-10-18 17:50:00,-3.6,9.6,65.0
2014-10-18 18:00:00,-4.2,9.6,60.6
2014-10-18 18:10:00,-4.5,8.9,63.1
2014-10-18 18:20:00,-3.6,8.3,68.1
2014-10-18 18:30:00,-2.6,8.4,60.8
2014-10-18 18:40:00,-2.4,8.5,63.3
2014-10-18 18:50:00,-2.5,8.2,66.5
2014-10-18 19:00:00,-2.3,7.6,76.0
2014-10-18 19:10:00,-1.7000000000000002,7.6,77.0
2014-10-18 19:20:00,-1.6,8.0,69.6
2014-10-18 19:30:00,-1.7000000000000002,8.0,71.9
2014-10-18 19:40:00,-1.9,8.0,73.1
2014-10-18 19:50:00,-1.8,8.0,70.8
2014-10-18 20:00:00,-1.8,7.8,73.1
2014-10-18 20:10:00,-2.1,6.9,87.8
2014-10-18 20:20:00,-1.6,6.7,85.3
2014-10-18 20:30:00,-1.2,7.3,77.0
2014-10-18 20:40:00,-1.6,7.4,80.4
2014-10-18 20:50:00,-2.1,7.5,75.3
2014-10-18 21:00:00,-1.7000000000000002,8.0,63.8
2014-10-18 21:10:00,-1.3,8.2,52.7
2014-10-18 21:20:00,-1.7000000000000002,8.1,52.2
2014-10-18 21:30:00,-2.2,6.8,76.1
2014-10-18 21:40:00,-2.2,6.6,86.0
2014-10-18 21:50:00,-2.0,6.6,87.6
2014-10-18 22:00:00,-1.9,6.3,87.5
2014-10-18 22:10:00,-1.4,6.1,77.1
2014-10-18 22:20:00,-1.3,6.4,81.1
2014-10-18 22:30:00,-1.6,6.5,84.1
2014-10-18 22:40:00,-1.5,6.6,83.0
2014-10-18 22:50:00,-1.5,6.7,79.6
2014-10-18 23:00:00,-1.2,7.0,69.5
2014-10-18 23:10:00,-1.5,7.0,64.6
2014-10-18 23:20:00,-1.7000000000000002,6.9,65.2
2014-10-18 23:30:00,-1.6,7.0,64.6
2014-10-18 23:40:00,-1.6,6.9,61.4
2014-10-18 23:50:00,-1.6,7.1,57.1
2014-10-19 00:00:00,-2.1,7.0,55.8
2014-10-19 00:10:00,-2.1,7.3,51.5
2014-10-19 00:20:00,-2.0,7.2,51.6
2014-10-19 00:30:00,-1.8,7.2,49.0
2014-10-19 00:40:00,-1.7000000000000002,7.4,47.7
2014-10-19 00:50:00,-1.6,7.4,48.7
2014-10-19 01:00:00,-2.0,7.3,49.9
2014-10-19 01:10:00,-2.0,7.3,48.8
2014-10-19 01:20:00,-1.9,7.1,46.8
2014-10-19 01:30:00,-1.9,7.3,44.2
2014-10-19 01:40:00,-2.1,7.3,44.7
2014-10-19 01:50:00,-2.3,7.3,42.8
2014-10-19 02:00:00,-2.2,7.7,39.9
2014-10-19 02:10:00,-2.0,8.2,34.2
2014-10-19 02:20:00,-2.1,8.4,32.4
2014-10-19 02:30:00,-2.3,8.4,32.0
2014-10-19 02:40:00,-2.3,8.2,33.7
2014-10-19 02:50:00,-2.0,8.1,35.1
2014-10-19 03:00:00,-1.7000000000000002,8.6,29.3
2014-10-19 03:10:00,-1.8,8.2,31.9
2014-10-19 03:20:00,-2.3,8.7,28.5
2014-10-19 03:30:00,-2.6,8.4,31.9
2014-10-19 03:40:00,-2.7,8.8,30.9
2014-10-19 03:50:00,-2.4,9.0,29.3
2014-10-19 04:00:00,-2.4,8.9,28.9
2014-10-19 04:10:00,-2.4,9.0,29.3
2014-10-19 04:20:00,-2.4,8.7,31.4
2014-10-19 04:30:00,-2.5,8.6,32.3
2014-10-19 04:40:00,-2.6,8.4,34.7
2014-10-19 04:50:00,-2.5,9.3,34.3
2014-10-19 05:00:00,-2.5,10.1,32.6
2014-10-19 05:10:00,-2.6,10.2,33.0
2014-10-19 05:20:00,-2.4,10.2,32.9
2014-10-19 05:30:00,-2.3,10.1,33.3
2014-10-19 05:40:00,-2.1,9.9,33.7
2014-10-19 05:50:00,-2.1,9.8,34.2
2014-10-19 06:00:00,-2.2,9.8,34.3
2014-10-19 06:10:00,-2.5,9.7,34.5
2014-10-19 06:20:00,-2.2,9.6,34.9
2014-10-19 06:30:00,-2.1,9.0,36.9
2014-10-19 06:40:00,-2.2,9.2,35.7
2014-10-19 06:50:00,-2.4,9.4,35.2
2014-10-19 07:00:00,-2.5,8.8,36.6
2014-10-19 07:10:00,-2.5,8.6,37.5
2014-10-19 07:20:00,-2.4,8.2,39.4
2014-10-19 07:30:00,-2.2,8.0,41.2
2014-10-19 07:40:00,-1.9,8.0,42.7
2014-10-19 07:50:00,-1.8,7.8,42.9
2014-10-19 08:00:00,-1.9,8.6,40.2
2014-10-19 08:10:00,-1.8,9.2,38.8
2014-10-19 08:20:00,-1.8,9.6,38.1
2014-10-19 08:30:00,-1.8,9.5,38.3
2014-10-19 08:40:00,-2.1,9.8,38.3
2014-10-19 08:50:00,-2.1,9.9,37.4
2014-10-19 09:00:00,-1.9,9.7,39.6
2014-10-19 09:10:00,-2.0,9.8,39.1
2014-10-19 09:20:00,-2.4,10.3,38.6
2014-10-19 09:30:00,-3.2,10.3,38.4
2014-10-19 09:40:00,-3.9,10.4,36.7
2014-10-19 09:50:00,-4.3,10.8,34.5
2014-10-19 10:00:00,-4.3,11.3,32.5
2014-10-19 10:10:00,-4.4,11.7,31.0
2014-10-19 10:20:00,-3.3,11.7,32.0
2014-10-19 10:30:00,-3.4,11.7,31.7
2014-10-19 10:40:00,-3.9,11.9,30.6
2014-10-19 10:50:00,-3.7,12.2,30.4
2014-10-19 11:00:00,-3.6,12.4,30.6
2014-10-19 11:10:00,-3.9,12.8,28.7
2014-10-19 11:20:00,-4.3,13.2,27.3
2014-10-19 11:30:00,-4.6,13.3,27.6
2014-10-19 11:40:00,-4.9,13.9,26.7
2014-10-19 11:50:00,-5.0,13.5,28.0
2014-10-19 12:00:00,-4.5,13.3,28.4
2014-10-19 12:10:00,-4.2,13.4,29.5
2014-10-19 12:20:00,-3.8,13.3,30.6
2014-10-19 12:30:00,-3.3,13.3,30.3
2014-10-19 12:40:00,-3.2,13.5,31.1
2014-10-19 12:50:00,-3.7,13.4,32.8
2014-10-19 13:00:00,-3.7,13.4,32.3
2014-10-19 13:10:00,-3.2,13.6,30.9
2014-10-19 13:20:00,-3.6,13.8,30.8
2014-10-19 13:30:00,-3.6,13.9,30.8
2014-10-19 13:40:00,-3.4,14.0,31.3
2014-10-19 13:50:00,-3.7,14.1,31.5
2014-10-19 14:00:00,-4.1,14.1,32.0
2014-10-19 14:10:00,-4.3,14.3,31.8
2014-10-19 14:20:00,-4.2,13.9,34.8
2014-10-19 14:30:00,-4.6,14.2,32.3
2014-10-19 14:40:00,-4.5,14.2,31.1
2014-10-19 14:50:00,-4.0,14.0,31.5
2014-10-19 15:00:00,-4.0,13.9,32.4
2014-10-19 15:10:00,-2.9,14.0,31.2
2014-10-19 15:20:00,-1.0,14.0,31.9
2014-10-19 15:30:00,1.0,14.1,31.8
2014-10-19 15:40:00,1.8,14.1,33.0
2014-10-19 15:50:00,1.0,14.0,32.7
2014-10-19 16:00:00,0.0,13.9,31.7
2014-10-19 16:10:00,-0.9,14.0,31.5
2014-10-19 16:20:00,-1.7000000000000002,13.9,33.1
2014-10-19 16:30:00,-2.3,14.0,33.2
2014-10-19 16:40:00,-3.1,13.8,34.5
2014-10-19 16:50:00,-3.9,13.7,34.8
2014-10-19 17:00:00,-4.4,13.7,35.4
2014-10-19 17:10:00,-4.6,13.3,37.2
2014-10-19 17:20:00,-4.9,13.3,37.4
2014-10-19 17:30:00,-5.0,13.1,38.4
2014-10-19 17:40:00,-5.4,12.9,38.2
2014-10-19 17:50:00,-5.1,13.0,38.6
2014-10-19 18:00:00,-4.3,12.4,40.5
2014-10-19 18:10:00,-4.4,11.5,43.2
2014-10-19 18:20:00,-3.9,11.2,43.7
2014-10-19 18:30:00,-3.2,11.1,44.8
2014-10-19 18:40:00,-2.5,11.1,43.0
2014-10-19 18:50:00,-2.1,11.3,40.4
2014-10-19 19:00:00,-2.2,11.4,39.5
2014-10-19 19:10:00,-2.3,11.0,41.5
2014-10-19 19:20:00,-2.2,10.8,42.1
2014-10-19 19:30:00,-2.0,11.1,40.9
2014-10-19 19:40:00,-2.5,10.9,41.7
2014-10-19 19:50:00,-2.6,11.3,38.9
2014-10-19 20:00:00,-2.1,11.1,39.9
2014-10-19 20:10:00,-2.3,11.2,41.4
2014-10-19 20:20:00,-2.4,11.1,43.6
2014-10-19 20:30:00,-2.6,11.0,42.1
2014-10-19 20:40:00,-2.6,11.2,42.7
2014-10-19 20:50:00,-2.5,11.2,43.2
2014-10-19 21:00:00,-2.6,10.9,45.4
2014-10-19 21:10:00,-2.6,10.5,48.4
2014-10-19 21:20:00,-2.4,10.6,45.8
2014-10-19 21:30:00,-2.6,10.8,40.4
2014-10-19 21:40:00,-2.5,10.7,40.9
2014-10-19 21:50:00,-2.3,10.7,39.6
2014-10-19 22:00:00,-2.3,10.6,39.7
2014-10-19 22:10:00,-2.5,10.6,39.2
2014-10-19 22:20:00,-2.4,10.7,38.2
2014-10-19 22:30:00,-2.4,10.5,38.3
2014-10-19 22:40:00,-2.6,10.6,35.5
2014-10-19 22:50:00,-2.2,10.5,35.7
2014-10-19 23:00:00,-2.0,10.5,34.8
2014-10-19 23:10:00,-1.9,10.8,36.1
2014-10-19 23:20:00,-1.9,10.6,37.8
2014-10-19 23:30:00,-2.1,10.8,37.5
2014-10-19 23:40:00,-2.2,10.2,39.6
2014-10-19 23:50:00,-2.3,10.2,39.5
2014-10-20 00:00:00,-2.1,10.4,38.5
2014-10-20 00:10:00,-1.8,10.3,38.3
2014-10-20 00:20:00,-1.9,10.4,38.3
2014-10-20 00:30:00,-2.1,10.3,38.2
2014-10-20 00:40:00,-2.2,10.3,38.0
2014-10-20 00:50:00,-2.2,10.0,40.2
2014-10-20 01:00:00,-2.0,9.9,40.5
2014-10-20 01:10:00,-1.8,10.0,39.8
2014-10-20 01:20:00,-2.0,9.7,40.2
2014-10-20 01:30:00,-2.2,9.5,39.7
2014-10-20 01:40:00,-1.8,9.7,39.2
2014-10-20 01:50:00,-2.0,9.4,39.8
2014-10-20 02:00:00,-2.4,9.4,40.2
2014-10-20 02:10:00,-2.3,9.4,40.0
2014-10-20 02:20:00,-2.2,9.0,41.0
2014-10-20 02:30:00,-2.2,9.4,39.6
2014-10-20 02:40:00,-2.2,9.2,39.2
2014-10-20 02:50:00,-2.1,9.4,37.2
2014-10-20 03:00:00,-2.2,9.3,37.9
2014-10-20 03:10:00,-2.2,9.2,37.6
2014-10-20 03:20:00,-2.2,9.2,36.8
2014-10-20 03:30:00,-1.9,9.4,32.3
2014-10-20 03:40:00,-1.8,9.6,30.1
2014-10-20 03:50:00,-2.0,10.1,27.3
2014-10-20 04:00:00,-2.1,10.5,26.1
2014-10-20 04:10:00,-2.1,10.4,25.6
2014-10-20 04:20:00,-2.1,10.8,24.5
2014-10-20 04:30:00,-2.2,11.0,24.3
2014-10-20 04:40:00,-2.3,11.1,23.6
2014-10-20 04:50:00,-2.3,10.7,24.4
2014-10-20 05:00:00,-2.4,10.4,26.9
2014-10-20 05:10:00,-2.5,10.3,26.4
2014-10-20 05:20:00,-2.1,10.7,24.7
2014-10-20 05:30:00,-2.0,10.8,23.5
2014-10-20 05:40:00,-2.2,10.8,22.6
2014-10-20 05:50:00,-2.1,11.2,21.0
2014-10-20 06:00:00,-2.1,10.9,22.6
2014-10-20 06:10:00,-2.3,11.0,22.2
2014-10-20 06:20:00,-2.3,11.0,22.3
2014-10-20 06:30:00,-2.3,10.8,23.3
2014-10-20 06:40:00,-2.3,10.8,22.6
2014-10-20 06:50:00,-2.5,10.6,24.6
2014-10-20 07:00:00,-2.4,10.4,25.3
2014-10-20 07:10:00,-2.2,10.4,25.4
2014-10-20 07:20:00,-2.1,10.3,25.8
2014-10-20 07:30:00,-2.3,10.5,24.1
2014-10-20 07:40:00,-2.1,10.7,23.7
